primary_order_id,date_id,distributor_id,sku_id,rep_id,qty_cases
4211,20230519,DIST006,SKU005,REP04,15
4212,20230519,DIST007,SKU001,REP01,23
4213,20230519,DIST009,SKU005,REP01,12
4214,20230519,DIST010,SKU002,REP02,29
4215,20230519,DIST010,SKU005,REP02,28
4216,20230519,DIST011,SKU002,REP04,25
4217,20230519,DIST012,SKU003,REP04,28
4218,20230519,DIST012,SKU005,REP04,29
4219,20230519,DIST013,SKU005,REP03,48
4220,20230519,DIST015,SKU001,REP04,15
4221,20230519,DIST015,SKU003,REP04,46
4222,20230519,DIST015,SKU004,REP04,14
4223,20230519,DIST016,SKU004,REP03,19
4224,20230519,DIST017,SKU002,REP02,44
4225,20230519,DIST017,SKU003,REP02,17
4226,20230519,DIST018,SKU005,REP01,11
4227,20230519,DIST019,SKU001,REP04,18
4228,20230520,DIST002,SKU001,REP03,39
4229,20230520,DIST002,SKU004,REP03,36
4230,20230520,DIST003,SKU001,REP02,48
4231,20230520,DIST004,SKU003,REP01,43
4232,20230520,DIST004,SKU004,REP01,44
4233,20230520,DIST007,SKU002,REP01,16
4234,20230520,DIST008,SKU001,REP02,49
4235,20230520,DIST009,SKU001,REP01,23
4236,20230520,DIST009,SKU003,REP01,19
4237,20230520,DIST010,SKU004,REP02,25
4238,20230520,DIST012,SKU003,REP04,37
4239,20230520,DIST013,SKU002,REP03,14
4240,20230520,DIST014,SKU003,REP02,38
4241,20230520,DIST015,SKU001,REP04,11
4242,20230520,DIST015,SKU002,REP04,48
4243,20230520,DIST015,SKU005,REP04,35
4244,20230520,DIST016,SKU004,REP03,40
4245,20230520,DIST017,SKU002,REP02,20
4246,20230520,DIST017,SKU005,REP02,15
4247,20230520,DIST018,SKU004,REP01,35
4248,20230520,DIST018,SKU005,REP01,22
4249,20230520,DIST019,SKU002,REP04,41
4250,20230520,DIST019,SKU005,REP04,19
4251,20230520,DIST020,SKU001,REP03,45
4252,20230520,DIST020,SKU005,REP03,10
4253,20230521,DIST001,SKU001,REP01,10
4254,20230521,DIST002,SKU001,REP03,10
4255,20230521,DIST002,SKU003,REP03,10
4256,20230521,DIST002,SKU004,REP03,47
4257,20230521,DIST003,SKU001,REP02,41
4258,20230521,DIST003,SKU002,REP02,47
4259,20230521,DIST003,SKU003,REP02,38
4260,20230521,DIST003,SKU004,REP02,31
4261,20230521,DIST004,SKU004,REP01,29
4262,20230521,DIST005,SKU001,REP01,22
4263,20230521,DIST005,SKU004,REP01,47
4264,20230521,DIST006,SKU001,REP04,36
4265,20230521,DIST006,SKU003,REP04,29
4266,20230521,DIST006,SKU004,REP04,38
4267,20230521,DIST007,SKU003,REP01,41
4268,20230521,DIST009,SKU002,REP01,42
4269,20230521,DIST010,SKU004,REP02,38
4270,20230521,DIST011,SKU001,REP04,22
4271,20230521,DIST011,SKU002,REP04,37
4272,20230521,DIST012,SKU004,REP04,22
4273,20230521,DIST013,SKU002,REP03,16
4274,20230521,DIST013,SKU004,REP03,26
4275,20230521,DIST014,SKU001,REP02,26
4276,20230521,DIST014,SKU003,REP02,21
4277,20230521,DIST014,SKU004,REP02,32
4278,20230521,DIST015,SKU001,REP04,34
4279,20230521,DIST016,SKU001,REP03,20
4280,20230521,DIST016,SKU005,REP03,50
4281,20230521,DIST017,SKU003,REP02,44
4282,20230521,DIST018,SKU002,REP01,37
4283,20230521,DIST018,SKU003,REP01,32
4284,20230521,DIST019,SKU001,REP04,27
4285,20230521,DIST019,SKU002,REP04,50
4286,20230521,DIST020,SKU004,REP03,35
4287,20230522,DIST001,SKU002,REP01,44
4288,20230522,DIST001,SKU004,REP01,33
4289,20230522,DIST002,SKU001,REP03,29
4290,20230522,DIST002,SKU005,REP03,21
4291,20230522,DIST003,SKU002,REP02,39
4292,20230522,DIST004,SKU001,REP01,32
4293,20230522,DIST004,SKU003,REP01,29
4294,20230522,DIST005,SKU002,REP01,13
4295,20230522,DIST005,SKU005,REP01,32
4296,20230522,DIST006,SKU001,REP04,17
4297,20230522,DIST006,SKU002,REP04,24
4298,20230522,DIST006,SKU004,REP04,10
4299,20230522,DIST006,SKU005,REP04,46
4300,20230522,DIST007,SKU002,REP01,37
4301,20230522,DIST007,SKU003,REP01,37
4302,20230522,DIST007,SKU005,REP01,21
4303,20230522,DIST008,SKU003,REP02,24
4304,20230522,DIST008,SKU004,REP02,12
4305,20230522,DIST008,SKU005,REP02,18
4306,20230522,DIST010,SKU002,REP02,13
4307,20230522,DIST010,SKU004,REP02,33
4308,20230522,DIST010,SKU005,REP02,15
4309,20230522,DIST011,SKU001,REP04,23
4310,20230522,DIST011,SKU003,REP04,14
4311,20230522,DIST011,SKU004,REP04,36
4312,20230522,DIST012,SKU001,REP04,11
4313,20230522,DIST012,SKU003,REP04,12
4314,20230522,DIST012,SKU005,REP04,34
4315,20230522,DIST013,SKU003,REP03,43
4316,20230522,DIST013,SKU004,REP03,12
4317,20230522,DIST016,SKU001,REP03,26
4318,20230522,DIST016,SKU004,REP03,24
4319,20230522,DIST017,SKU004,REP02,39
4320,20230522,DIST017,SKU005,REP02,49
4321,20230522,DIST018,SKU003,REP01,20
4322,20230522,DIST019,SKU003,REP04,30
4323,20230522,DIST019,SKU004,REP04,33
4324,20230522,DIST019,SKU005,REP04,47
4325,20230522,DIST020,SKU001,REP03,14
4326,20230522,DIST020,SKU005,REP03,33
4327,20230523,DIST002,SKU003,REP03,42
4328,20230523,DIST002,SKU004,REP03,45
4329,20230523,DIST003,SKU003,REP02,21
4330,20230523,DIST003,SKU005,REP02,11
4331,20230523,DIST005,SKU002,REP01,22
4332,20230523,DIST005,SKU004,REP01,40
4333,20230523,DIST007,SKU003,REP01,18
4334,20230523,DIST008,SKU002,REP02,42
4335,20230523,DIST008,SKU005,REP02,25
4336,20230523,DIST009,SKU005,REP01,24
4337,20230523,DIST010,SKU003,REP02,45
4338,20230523,DIST010,SKU004,REP02,22
4339,20230523,DIST010,SKU005,REP02,10
4340,20230523,DIST011,SKU005,REP04,40
4341,20230523,DIST012,SKU004,REP04,32
4342,20230523,DIST012,SKU005,REP04,16
4343,20230523,DIST013,SKU001,REP03,11
4344,20230523,DIST013,SKU004,REP03,32
4345,20230523,DIST014,SKU003,REP02,17
4346,20230523,DIST014,SKU005,REP02,50
4347,20230523,DIST015,SKU001,REP04,28
4348,20230523,DIST015,SKU004,REP04,45
4349,20230523,DIST015,SKU005,REP04,12
4350,20230523,DIST016,SKU002,REP03,25
4351,20230523,DIST017,SKU003,REP02,37
4352,20230523,DIST017,SKU005,REP02,18
4353,20230523,DIST018,SKU001,REP01,18
4354,20230523,DIST018,SKU002,REP01,34
4355,20230523,DIST018,SKU003,REP01,14
4356,20230523,DIST019,SKU001,REP04,36
4357,20230523,DIST019,SKU004,REP04,31
4358,20230523,DIST020,SKU003,REP03,47
4359,20230523,DIST020,SKU005,REP03,18
4360,20230524,DIST001,SKU002,REP01,28
4361,20230524,DIST001,SKU003,REP01,39
4362,20230524,DIST002,SKU001,REP03,25
4363,20230524,DIST002,SKU005,REP03,14
4364,20230524,DIST004,SKU001,REP01,39
4365,20230524,DIST004,SKU005,REP01,16
4366,20230524,DIST005,SKU001,REP01,43
4367,20230524,DIST006,SKU003,REP04,31
4368,20230524,DIST006,SKU005,REP04,38
4369,20230524,DIST007,SKU005,REP01,32
4370,20230524,DIST008,SKU004,REP02,40
4371,20230524,DIST008,SKU005,REP02,47
4372,20230524,DIST009,SKU002,REP01,30
4373,20230524,DIST010,SKU001,REP02,38
4374,20230524,DIST010,SKU002,REP02,32
4375,20230524,DIST010,SKU003,REP02,18
4376,20230524,DIST011,SKU002,REP04,11
4377,20230524,DIST012,SKU001,REP04,18
4378,20230524,DIST012,SKU003,REP04,34
4379,20230524,DIST013,SKU002,REP03,39
4380,20230524,DIST013,SKU004,REP03,25
4381,20230524,DIST014,SKU001,REP02,26
4382,20230524,DIST014,SKU002,REP02,23
4383,20230524,DIST014,SKU005,REP02,21
4384,20230524,DIST015,SKU001,REP04,27
4385,20230524,DIST015,SKU002,REP04,17
4386,20230524,DIST016,SKU005,REP03,29
4387,20230524,DIST017,SKU001,REP02,41
4388,20230524,DIST017,SKU002,REP02,12
4389,20230524,DIST018,SKU004,REP01,19
4390,20230524,DIST018,SKU005,REP01,45
4391,20230524,DIST019,SKU001,REP04,35
4392,20230524,DIST020,SKU002,REP03,47
4393,20230524,DIST020,SKU003,REP03,39
4394,20230524,DIST020,SKU005,REP03,34
4395,20230525,DIST001,SKU001,REP01,15
4396,20230525,DIST001,SKU004,REP01,24
4397,20230525,DIST002,SKU002,REP03,16
4398,20230525,DIST002,SKU005,REP03,20
4399,20230525,DIST003,SKU002,REP02,31
4400,20230525,DIST003,SKU003,REP02,32
4401,20230525,DIST003,SKU004,REP02,33
4402,20230525,DIST005,SKU001,REP01,46
4403,20230525,DIST005,SKU002,REP01,29
4404,20230525,DIST006,SKU005,REP04,18
4405,20230525,DIST007,SKU005,REP01,44
4406,20230525,DIST008,SKU004,REP02,11
4407,20230525,DIST008,SKU005,REP02,17
4408,20230525,DIST009,SKU003,REP01,13
4409,20230525,DIST009,SKU004,REP01,26
4410,20230525,DIST010,SKU002,REP02,31
4411,20230525,DIST010,SKU003,REP02,47
4412,20230525,DIST011,SKU002,REP04,10
4413,20230525,DIST013,SKU003,REP03,17
4414,20230525,DIST013,SKU004,REP03,16
4415,20230525,DIST015,SKU002,REP04,30
4416,20230525,DIST017,SKU002,REP02,35
4417,20230525,DIST017,SKU003,REP02,13
4418,20230525,DIST018,SKU002,REP01,16
4419,20230525,DIST018,SKU005,REP01,14
4420,20230525,DIST019,SKU002,REP04,45
4421,20230525,DIST020,SKU001,REP03,23
4422,20230525,DIST020,SKU005,REP03,37
4423,20230526,DIST001,SKU004,REP01,37
4424,20230526,DIST002,SKU002,REP03,25
4425,20230526,DIST002,SKU003,REP03,49
4426,20230526,DIST003,SKU002,REP02,28
4427,20230526,DIST003,SKU005,REP02,34
4428,20230526,DIST005,SKU004,REP01,41
4429,20230526,DIST006,SKU004,REP04,29
4430,20230526,DIST006,SKU005,REP04,15
4431,20230526,DIST007,SKU002,REP01,31
4432,20230526,DIST008,SKU001,REP02,42
4433,20230526,DIST009,SKU001,REP01,10
4434,20230526,DIST009,SKU003,REP01,42
4435,20230526,DIST010,SKU005,REP02,20
4436,20230526,DIST011,SKU002,REP04,31
4437,20230526,DIST011,SKU005,REP04,26
4438,20230526,DIST012,SKU002,REP04,17
4439,20230526,DIST013,SKU002,REP03,32
4440,20230526,DIST013,SKU004,REP03,40
4441,20230526,DIST016,SKU001,REP03,29
4442,20230526,DIST016,SKU002,REP03,35
4443,20230526,DIST016,SKU003,REP03,26
4444,20230526,DIST017,SKU005,REP02,33
4445,20230526,DIST020,SKU005,REP03,46
4446,20230527,DIST001,SKU005,REP01,33
4447,20230527,DIST003,SKU003,REP02,23
4448,20230527,DIST003,SKU005,REP02,19
4449,20230527,DIST004,SKU002,REP01,30
4450,20230527,DIST004,SKU004,REP01,44
4451,20230527,DIST004,SKU005,REP01,19
4452,20230527,DIST005,SKU002,REP01,36
4453,20230527,DIST006,SKU002,REP04,37
4454,20230527,DIST007,SKU001,REP01,33
4455,20230527,DIST007,SKU004,REP01,21
4456,20230527,DIST008,SKU002,REP02,47
4457,20230527,DIST008,SKU004,REP02,14
4458,20230527,DIST009,SKU003,REP01,17
4459,20230527,DIST010,SKU003,REP02,31
4460,20230527,DIST011,SKU003,REP04,45
4461,20230527,DIST013,SKU002,REP03,20
4462,20230527,DIST014,SKU005,REP02,48
4463,20230527,DIST015,SKU005,REP04,38
4464,20230527,DIST016,SKU004,REP03,18
4465,20230527,DIST017,SKU003,REP02,38
4466,20230527,DIST018,SKU002,REP01,25
4467,20230527,DIST019,SKU002,REP04,47
4468,20230527,DIST019,SKU003,REP04,26
4469,20230528,DIST001,SKU002,REP01,13
4470,20230528,DIST001,SKU004,REP01,26
4471,20230528,DIST004,SKU002,REP01,41
4472,20230528,DIST004,SKU003,REP01,14
4473,20230528,DIST004,SKU004,REP01,37
4474,20230528,DIST005,SKU003,REP01,36
4475,20230528,DIST005,SKU005,REP01,23
4476,20230528,DIST006,SKU001,REP04,20
4477,20230528,DIST009,SKU004,REP01,42
4478,20230528,DIST010,SKU002,REP02,47
4479,20230528,DIST010,SKU003,REP02,11
4480,20230528,DIST011,SKU003,REP04,36
4481,20230528,DIST012,SKU002,REP04,18
4482,20230528,DIST013,SKU001,REP03,36
4483,20230528,DIST013,SKU005,REP03,30
4484,20230528,DIST014,SKU002,REP02,17
4485,20230528,DIST015,SKU005,REP04,49
4486,20230528,DIST016,SKU001,REP03,50
4487,20230528,DIST016,SKU003,REP03,50
4488,20230528,DIST017,SKU004,REP02,14
4489,20230528,DIST019,SKU001,REP04,38
4490,20230528,DIST020,SKU002,REP03,39
4491,20230529,DIST001,SKU001,REP01,40
4492,20230529,DIST002,SKU001,REP03,41
4493,20230529,DIST003,SKU001,REP02,41
4494,20230529,DIST003,SKU004,REP02,31
4495,20230529,DIST003,SKU005,REP02,45
4496,20230529,DIST004,SKU002,REP01,16
4497,20230529,DIST004,SKU004,REP01,27
4498,20230529,DIST004,SKU005,REP01,39
4499,20230529,DIST005,SKU001,REP01,50
4500,20230529,DIST005,SKU003,REP01,37
4501,20230529,DIST005,SKU004,REP01,16
4502,20230529,DIST006,SKU002,REP04,47
4503,20230529,DIST007,SKU003,REP01,21
4504,20230529,DIST007,SKU004,REP01,16
4505,20230529,DIST008,SKU002,REP02,35
4506,20230529,DIST008,SKU004,REP02,35
4507,20230529,DIST009,SKU004,REP01,45
4508,20230529,DIST010,SKU004,REP02,50
4509,20230529,DIST010,SKU005,REP02,26
4510,20230529,DIST011,SKU002,REP04,39
4511,20230529,DIST012,SKU002,REP04,39
4512,20230529,DIST012,SKU005,REP04,33
4513,20230529,DIST014,SKU002,REP02,36
4514,20230529,DIST015,SKU002,REP04,48
4515,20230529,DIST015,SKU004,REP04,37
4516,20230529,DIST015,SKU005,REP04,11
4517,20230529,DIST016,SKU002,REP03,41
4518,20230529,DIST016,SKU003,REP03,37
4519,20230529,DIST019,SKU003,REP04,37
4520,20230529,DIST019,SKU005,REP04,47
4521,20230529,DIST020,SKU004,REP03,17
4522,20230530,DIST001,SKU001,REP01,37
4523,20230530,DIST001,SKU005,REP01,40
4524,20230530,DIST003,SKU003,REP02,19
4525,20230530,DIST004,SKU004,REP01,45
4526,20230530,DIST005,SKU001,REP01,21
4527,20230530,DIST005,SKU004,REP01,22
4528,20230530,DIST005,SKU005,REP01,32
4529,20230530,DIST006,SKU003,REP04,18
4530,20230530,DIST007,SKU004,REP01,30
4531,20230530,DIST009,SKU004,REP01,45
4532,20230530,DIST010,SKU003,REP02,35
4533,20230530,DIST011,SKU001,REP04,22
4534,20230530,DIST011,SKU005,REP04,17
4535,20230530,DIST012,SKU003,REP04,20
4536,20230530,DIST013,SKU002,REP03,34
4537,20230530,DIST013,SKU004,REP03,48
4538,20230530,DIST015,SKU001,REP04,28
4539,20230530,DIST015,SKU003,REP04,18
4540,20230530,DIST015,SKU005,REP04,38
4541,20230530,DIST017,SKU003,REP02,22
4542,20230530,DIST017,SKU004,REP02,22
4543,20230530,DIST019,SKU005,REP04,35
4544,20230531,DIST001,SKU001,REP01,50
4545,20230531,DIST001,SKU002,REP01,19
4546,20230531,DIST002,SKU003,REP03,15
4547,20230531,DIST003,SKU001,REP02,27
4548,20230531,DIST003,SKU002,REP02,44
4549,20230531,DIST003,SKU005,REP02,37
4550,20230531,DIST004,SKU003,REP01,19
4551,20230531,DIST005,SKU001,REP01,368
4552,20230531,DIST005,SKU002,REP01,360
4553,20230531,DIST005,SKU003,REP01,208
4554,20230531,DIST006,SKU002,REP04,25
4555,20230531,DIST006,SKU005,REP04,28
4556,20230531,DIST007,SKU001,REP01,11
4557,20230531,DIST007,SKU002,REP01,37
4558,20230531,DIST007,SKU003,REP01,20
4559,20230531,DIST007,SKU004,REP01,27
4560,20230531,DIST007,SKU005,REP01,20
4561,20230531,DIST008,SKU004,REP02,41
4562,20230531,DIST009,SKU004,REP01,29
4563,20230531,DIST009,SKU005,REP01,36
4564,20230531,DIST011,SKU002,REP04,33
4565,20230531,DIST011,SKU004,REP04,44
4566,20230531,DIST012,SKU002,REP04,25
4567,20230531,DIST012,SKU004,REP04,33
4568,20230531,DIST014,SKU002,REP02,10
4569,20230531,DIST014,SKU005,REP02,22
4570,20230531,DIST015,SKU001,REP04,16
4571,20230531,DIST016,SKU003,REP03,45
4572,20230531,DIST016,SKU004,REP03,15
4573,20230531,DIST018,SKU003,REP01,10
4574,20230531,DIST019,SKU001,REP04,21
4575,20230531,DIST019,SKU004,REP04,19
4576,20230531,DIST020,SKU002,REP03,24
4577,20230531,DIST020,SKU003,REP03,31
4578,20230601,DIST001,SKU004,REP01,30
4579,20230601,DIST001,SKU005,REP01,45
4580,20230601,DIST002,SKU004,REP03,26
4581,20230601,DIST003,SKU001,REP02,45
4582,20230601,DIST003,SKU002,REP02,40
4583,20230601,DIST004,SKU004,REP01,28
4584,20230601,DIST005,SKU002,REP01,25
4585,20230601,DIST005,SKU005,REP01,23
4586,20230601,DIST006,SKU001,REP04,37
4587,20230601,DIST006,SKU004,REP04,49
4588,20230601,DIST006,SKU005,REP04,28
4589,20230601,DIST007,SKU004,REP01,10
4590,20230601,DIST009,SKU002,REP01,36
4591,20230601,DIST009,SKU003,REP01,50
4592,20230601,DIST011,SKU002,REP04,15
4593,20230601,DIST011,SKU003,REP04,39
4594,20230601,DIST012,SKU003,REP04,27
4595,20230601,DIST012,SKU004,REP04,50
4596,20230601,DIST014,SKU003,REP02,29
4597,20230601,DIST015,SKU001,REP04,45
4598,20230601,DIST015,SKU004,REP04,41
4599,20230601,DIST016,SKU004,REP03,31
4600,20230601,DIST016,SKU005,REP03,22
4601,20230601,DIST017,SKU002,REP02,26
4602,20230601,DIST017,SKU003,REP02,46
4603,20230601,DIST018,SKU001,REP01,45
4604,20230601,DIST018,SKU002,REP01,34
4605,20230601,DIST018,SKU004,REP01,18
4606,20230601,DIST019,SKU001,REP04,17
4607,20230601,DIST019,SKU003,REP04,47
4608,20230601,DIST019,SKU005,REP04,34
4609,20230601,DIST020,SKU001,REP03,41
4610,20230601,DIST020,SKU002,REP03,28
4611,20230601,DIST020,SKU003,REP03,34
4612,20230602,DIST002,SKU001,REP03,19
4613,20230602,DIST003,SKU001,REP02,25
4614,20230602,DIST004,SKU001,REP01,12
4615,20230602,DIST004,SKU002,REP01,28
4616,20230602,DIST004,SKU003,REP01,29
4617,20230602,DIST004,SKU004,REP01,15
4618,20230602,DIST005,SKU001,REP01,43
4619,20230602,DIST005,SKU002,REP01,11
4620,20230602,DIST006,SKU003,REP04,43
4621,20230602,DIST007,SKU003,REP01,18
4622,20230602,DIST007,SKU004,REP01,14
4623,20230602,DIST008,SKU001,REP02,47
4624,20230602,DIST008,SKU003,REP02,13
4625,20230602,DIST009,SKU002,REP01,19
4626,20230602,DIST010,SKU001,REP02,22
4627,20230602,DIST010,SKU003,REP02,46
4628,20230602,DIST010,SKU005,REP02,39
4629,20230602,DIST011,SKU003,REP04,31
4630,20230602,DIST011,SKU005,REP04,19
4631,20230602,DIST012,SKU001,REP04,15
4632,20230602,DIST012,SKU003,REP04,46
4633,20230602,DIST014,SKU001,REP02,45
4634,20230602,DIST014,SKU002,REP02,46
4635,20230602,DIST014,SKU004,REP02,21
4636,20230602,DIST015,SKU002,REP04,41
4637,20230602,DIST016,SKU001,REP03,33
4638,20230602,DIST017,SKU004,REP02,43
4639,20230602,DIST017,SKU005,REP02,46
4640,20230602,DIST018,SKU001,REP01,32
4641,20230602,DIST019,SKU005,REP04,40
4642,20230602,DIST020,SKU001,REP03,46
4643,20230602,DIST020,SKU002,REP03,41
4644,20230603,DIST002,SKU003,REP03,50
4645,20230603,DIST004,SKU001,REP01,42
4646,20230603,DIST004,SKU002,REP01,11
4647,20230603,DIST005,SKU001,REP01,15
4648,20230603,DIST005,SKU004,REP01,12
4649,20230603,DIST008,SKU003,REP02,45
4650,20230603,DIST008,SKU005,REP02,16
4651,20230603,DIST009,SKU001,REP01,10
4652,20230603,DIST009,SKU005,REP01,15
4653,20230603,DIST010,SKU004,REP02,18
4654,20230603,DIST010,SKU005,REP02,26
4655,20230603,DIST011,SKU001,REP04,34
4656,20230603,DIST011,SKU002,REP04,37
4657,20230603,DIST011,SKU003,REP04,47
4658,20230603,DIST011,SKU005,REP04,32
4659,20230603,DIST012,SKU001,REP04,30
4660,20230603,DIST012,SKU002,REP04,14
4661,20230603,DIST012,SKU004,REP04,17
4662,20230603,DIST014,SKU003,REP02,12
4663,20230603,DIST015,SKU002,REP04,43
4664,20230603,DIST015,SKU005,REP04,22
4665,20230603,DIST016,SKU005,REP03,18
4666,20230603,DIST017,SKU001,REP02,14
4667,20230603,DIST017,SKU005,REP02,35
4668,20230603,DIST019,SKU005,REP04,34
4669,20230603,DIST020,SKU003,REP03,13
4670,20230603,DIST020,SKU004,REP03,17
4671,20230604,DIST001,SKU001,REP01,39
4672,20230604,DIST001,SKU004,REP01,49
4673,20230604,DIST001,SKU005,REP01,11
4674,20230604,DIST003,SKU002,REP02,38
4675,20230604,DIST003,SKU003,REP02,45
4676,20230604,DIST004,SKU001,REP01,40
4677,20230604,DIST004,SKU004,REP01,13
4678,20230604,DIST005,SKU001,REP01,31
4679,20230604,DIST006,SKU002,REP04,46
4680,20230604,DIST007,SKU003,REP01,40
4681,20230604,DIST007,SKU004,REP01,30
4682,20230604,DIST008,SKU004,REP02,43
4683,20230604,DIST009,SKU001,REP01,45
4684,20230604,DIST009,SKU002,REP01,27
4685,20230604,DIST009,SKU003,REP01,32
4686,20230604,DIST009,SKU005,REP01,27
4687,20230604,DIST010,SKU001,REP02,23
4688,20230604,DIST012,SKU002,REP04,19
4689,20230604,DIST012,SKU005,REP04,21
4690,20230604,DIST013,SKU002,REP03,46
4691,20230604,DIST014,SKU003,REP02,43
4692,20230604,DIST015,SKU004,REP04,42
4693,20230604,DIST016,SKU004,REP03,30
4694,20230604,DIST016,SKU005,REP03,23
4695,20230604,DIST018,SKU005,REP01,45
4696,20230604,DIST019,SKU002,REP04,27
4697,20230604,DIST019,SKU003,REP04,36
4698,20230604,DIST019,SKU004,REP04,40
4699,20230604,DIST020,SKU001,REP03,17
4700,20230604,DIST020,SKU003,REP03,33
4701,20230604,DIST020,SKU005,REP03,12
4702,20230605,DIST001,SKU001,REP01,30
4703,20230605,DIST001,SKU004,REP01,11
4704,20230605,DIST002,SKU003,REP03,39
4705,20230605,DIST003,SKU003,REP02,32
4706,20230605,DIST003,SKU004,REP02,40
4707,20230605,DIST003,SKU005,REP02,22
4708,20230605,DIST006,SKU005,REP04,18
4709,20230605,DIST007,SKU003,REP01,34
4710,20230605,DIST007,SKU004,REP01,25
4711,20230605,DIST008,SKU004,REP02,16
4712,20230605,DIST009,SKU004,REP01,26
4713,20230605,DIST010,SKU001,REP02,46
4714,20230605,DIST010,SKU005,REP02,10
4715,20230605,DIST011,SKU003,REP04,35
4716,20230605,DIST011,SKU005,REP04,31
4717,20230605,DIST012,SKU004,REP04,10
4718,20230605,DIST013,SKU001,REP03,31
4719,20230605,DIST013,SKU005,REP03,25
4720,20230605,DIST014,SKU003,REP02,29
4721,20230605,DIST014,SKU004,REP02,49
4722,20230605,DIST015,SKU005,REP04,26
4723,20230605,DIST017,SKU004,REP02,16
4724,20230605,DIST017,SKU005,REP02,24
4725,20230605,DIST018,SKU001,REP01,39
4726,20230605,DIST018,SKU002,REP01,49
4727,20230605,DIST019,SKU002,REP04,49
4728,20230605,DIST019,SKU003,REP04,28
4729,20230605,DIST019,SKU004,REP04,31
4730,20230605,DIST020,SKU002,REP03,44
4731,20230606,DIST001,SKU002,REP01,39
4732,20230606,DIST002,SKU005,REP03,20
4733,20230606,DIST003,SKU001,REP02,17
4734,20230606,DIST003,SKU003,REP02,14
4735,20230606,DIST003,SKU005,REP02,39
4736,20230606,DIST004,SKU002,REP01,30
4737,20230606,DIST005,SKU001,REP01,16
4738,20230606,DIST005,SKU002,REP01,10
4739,20230606,DIST006,SKU001,REP04,14
4740,20230606,DIST006,SKU003,REP04,41
4741,20230606,DIST007,SKU001,REP01,24
4742,20230606,DIST007,SKU003,REP01,41
4743,20230606,DIST007,SKU004,REP01,24
4744,20230606,DIST007,SKU005,REP01,37
4745,20230606,DIST009,SKU001,REP01,18
4746,20230606,DIST009,SKU003,REP01,49
4747,20230606,DIST009,SKU005,REP01,37
4748,20230606,DIST010,SKU005,REP02,34
4749,20230606,DIST011,SKU003,REP04,29
4750,20230606,DIST013,SKU002,REP03,12
4751,20230606,DIST013,SKU003,REP03,20
4752,20230606,DIST013,SKU005,REP03,34
4753,20230606,DIST014,SKU002,REP02,36
4754,20230606,DIST014,SKU004,REP02,39
4755,20230606,DIST015,SKU001,REP04,29
4756,20230606,DIST015,SKU003,REP04,46
4757,20230606,DIST015,SKU004,REP04,46
4758,20230606,DIST016,SKU001,REP03,25
4759,20230606,DIST017,SKU004,REP02,18
4760,20230606,DIST018,SKU003,REP01,45
4761,20230606,DIST018,SKU004,REP01,42
4762,20230606,DIST019,SKU001,REP04,43
4763,20230606,DIST019,SKU004,REP04,32
4764,20230606,DIST020,SKU005,REP03,15
4765,20230607,DIST001,SKU001,REP01,41
4766,20230607,DIST001,SKU003,REP01,30
4767,20230607,DIST002,SKU003,REP03,33
4768,20230607,DIST002,SKU005,REP03,46
4769,20230607,DIST003,SKU001,REP02,42
4770,20230607,DIST003,SKU004,REP02,23
4771,20230607,DIST003,SKU005,REP02,50
4772,20230607,DIST004,SKU002,REP01,34
4773,20230607,DIST004,SKU003,REP01,47
4774,20230607,DIST004,SKU005,REP01,24
4775,20230607,DIST006,SKU002,REP04,17
4776,20230607,DIST007,SKU001,REP01,20
4777,20230607,DIST008,SKU003,REP02,29
4778,20230607,DIST009,SKU002,REP01,35
4779,20230607,DIST009,SKU005,REP01,24
4780,20230607,DIST010,SKU003,REP02,34
4781,20230607,DIST011,SKU001,REP04,15
4782,20230607,DIST011,SKU005,REP04,16
4783,20230607,DIST012,SKU002,REP04,34
4784,20230607,DIST012,SKU004,REP04,43
4785,20230607,DIST013,SKU002,REP03,20
4786,20230607,DIST013,SKU003,REP03,48
4787,20230607,DIST015,SKU003,REP04,12
4788,20230607,DIST016,SKU001,REP03,10
4789,20230607,DIST017,SKU002,REP02,27
4790,20230607,DIST019,SKU001,REP04,39
4791,20230607,DIST019,SKU004,REP04,14
4792,20230607,DIST020,SKU002,REP03,31
4793,20230607,DIST020,SKU003,REP03,13
4794,20230607,DIST020,SKU005,REP03,33
4795,20230608,DIST001,SKU001,REP01,46
4796,20230608,DIST001,SKU004,REP01,36
4797,20230608,DIST005,SKU001,REP01,30
4798,20230608,DIST006,SKU002,REP04,33
4799,20230608,DIST006,SKU003,REP04,28
4800,20230608,DIST007,SKU002,REP01,19
4801,20230608,DIST007,SKU004,REP01,12
4802,20230608,DIST008,SKU002,REP02,19
4803,20230608,DIST008,SKU004,REP02,16
4804,20230608,DIST009,SKU001,REP01,23
4805,20230608,DIST009,SKU005,REP01,12
4806,20230608,DIST010,SKU001,REP02,21
4807,20230608,DIST010,SKU002,REP02,13
4808,20230608,DIST010,SKU003,REP02,35
4809,20230608,DIST010,SKU004,REP02,12
4810,20230608,DIST011,SKU001,REP04,17
4811,20230608,DIST011,SKU003,REP04,38
4812,20230608,DIST011,SKU004,REP04,46
4813,20230608,DIST012,SKU002,REP04,29
4814,20230608,DIST013,SKU002,REP03,45
4815,20230608,DIST014,SKU001,REP02,22
4816,20230608,DIST014,SKU003,REP02,18
4817,20230608,DIST016,SKU004,REP03,47
